,geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,geo_type,data_source
3,az,smoothed_cli,2020-10-08,,2020-10-13,5,0.6173296,0.0895651,5874.6481,state,fb-survey
4,ca,smoothed_cli,2020-10-08,,2020-10-13,5,0.4299116,0.0381034,22642.2434,state,fb-survey
5,co,smoothed_cli,2020-10-08,,2020-10-13,5,0.5826909,0.0909744,5673.8085,state,fb-survey
6,ct,smoothed_cli,2020-10-08,,2020-10-13,5,0.5025299,0.0932373,4348.0,state,fb-survey
7,dc,smoothed_cli,2020-10-08,,2020-10-13,5,0.5066387,0.2950948,477.0,state,fb-survey
8,de,smoothed_cli,2020-10-08,,2020-10-13,5,0.3330771,0.1357647,1301.0,state,fb-survey
9,fl,smoothed_cli,2020-10-08,,2020-10-13,5,0.6096542,0.051466,17767.9991,state,fb-survey
10,ga,smoothed_cli,2020-10-08,,2020-10-13,5,0.7239537,0.0907282,6928.9306,state,fb-survey
11,hi,smoothed_cli,2020-10-08,,2020-10-13,5,0.3296792,0.1700151,1076.0,state,fb-survey
12,ia,smoothed_cli,2020-10-08,,2020-10-13,5,0.8808367,0.1272051,3932.2957,state,fb-survey
13,id,smoothed_cli,2020-10-08,,2020-10-13,5,1.0207082,0.1869383,2160.1671,state,fb-survey
14,il,smoothed_cli,2020-10-08,,2020-10-13,5,0.795321,0.075079,11539.0463,state,fb-survey
15,in,smoothed_cli,2020-10-08,,2020-10-13,5,0.6506245,0.0856726,6618.0004,state,fb-survey
16,ks,smoothed_cli,2020-10-08,,2020-10-13,5,0.9548255,0.149138,3170.7441,state,fb-survey
17,ky,smoothed_cli,2020-10-08,,2020-10-13,5,0.8084793,0.1285411,4107.819,state,fb-survey
18,la,smoothed_cli,2020-10-08,,2020-10-13,5,0.6411081,0.1029644,4124.9977,state,fb-survey
19,ma,smoothed_cli,2020-10-08,,2020-10-13,5,0.4359213,0.0779259,5529.015,state,fb-survey
20,md,smoothed_cli,2020-10-08,,2020-10-13,5,0.2692491,0.0695896,4233.997,state,fb-survey
21,me,smoothed_cli,2020-10-08,,2020-10-13,5,0.5866929,0.1492222,2034.0,state,fb-survey
22,mi,smoothed_cli,2020-10-08,,2020-10-13,5,0.6167718,0.0654923,10951.0103,state,fb-survey
23,mn,smoothed_cli,2020-10-08,,2020-10-13,5,0.8107471,0.1126933,4868.2681,state,fb-survey
24,mo,smoothed_cli,2020-10-08,,2020-10-13,5,1.0242772,0.1224652,5409.112,state,fb-survey
25,ms,smoothed_cli,2020-10-08,,2020-10-13,5,0.8291442,0.1560616,2481.2178,state,fb-survey
26,mt,smoothed_cli,2020-10-08,,2020-10-13,5,1.3106875,0.2490735,1647.2705,state,fb-survey
27,nc,smoothed_cli,2020-10-08,,2020-10-13,5,0.6267133,0.0732116,9135.0098,state,fb-survey
28,nd,smoothed_cli,2020-10-08,,2020-10-13,5,1.5218779,0.3608817,921.9353,state,fb-survey
29,ne,smoothed_cli,2020-10-08,,2020-10-13,5,0.9389319,0.1848969,2091.7578,state,fb-survey
30,nh,smoothed_cli,2020-10-08,,2020-10-13,5,0.3580284,0.1250104,1882.0,state,fb-survey
31,nj,smoothed_cli,2020-10-08,,2020-10-13,5,0.3336835,0.0615827,6755.9986,state,fb-survey
32,nm,smoothed_cli,2020-10-08,,2020-10-13,5,0.2845626,0.1148681,1892.3891,state,fb-survey
33,nv,smoothed_cli,2020-10-08,,2020-10-13,5,0.6785268,0.1567615,2168.8576,state,fb-survey
34,ny,smoothed_cli,2020-10-08,,2020-10-13,5,0.4313559,0.0502253,13740.9998,state,fb-survey
35,oh,smoothed_cli,2020-10-08,,2020-10-13,5,0.6442247,0.0655947,11141.0071,state,fb-survey
36,ok,smoothed_cli,2020-10-08,,2020-10-13,5,1.2527184,0.150893,4092.3397,state,fb-survey
37,or,smoothed_cli,2020-10-08,,2020-10-13,5,0.4805664,0.090409,4586.9265,state,fb-survey
38,pa,smoothed_cli,2020-10-08,,2020-10-13,5,0.5341706,0.0564647,12932.0052,state,fb-survey
39,ri,smoothed_cli,2020-10-08,,2020-10-13,5,0.6325684,0.2186996,1128.985,state,fb-survey
40,sc,smoothed_cli,2020-10-08,,2020-10-13,5,0.7426532,0.0993398,5425.0031,state,fb-survey
41,sd,smoothed_cli,2020-10-08,,2020-10-13,5,1.5235934,0.3200424,1166.213,state,fb-survey
42,tn,smoothed_cli,2020-10-08,,2020-10-13,5,1.0400692,0.1126064,6112.1654,state,fb-survey
43,tx,smoothed_cli,2020-10-08,,2020-10-13,5,0.774643,0.054291,19355.923,state,fb-survey
44,ut,smoothed_cli,2020-10-08,,2020-10-13,5,0.8954086,0.1452886,3309.2053,state,fb-survey
45,va,smoothed_cli,2020-10-08,,2020-10-13,5,0.4766963,0.0653005,7915.1134,state,fb-survey
46,vt,smoothed_cli,2020-10-08,,2020-10-13,5,0.1585623,0.1082864,946.0007,state,fb-survey
47,wa,smoothed_cli,2020-10-08,,2020-10-13,5,0.551421,0.0761354,7440.9645,state,fb-survey
48,wi,smoothed_cli,2020-10-08,,2020-10-13,5,0.8474869,0.0993617,6843.9897,state,fb-survey
49,wv,smoothed_cli,2020-10-08,,2020-10-13,5,1.1558847,0.1812557,2683.1566,state,fb-survey
50,wy,smoothed_cli,2020-10-08,,2020-10-13,5,1.176857,0.3307623,771.9579,state,fb-survey
0,ak,smoothed_cli,2020-10-09,,2020-10-14,5,0.5433145,0.2183936,885.0,state,fb-survey
1,al,smoothed_cli,2020-10-09,,2020-10-14,5,1.1080274,0.1499104,3877.0777,state,fb-survey
2,ar,smoothed_cli,2020-10-09,,2020-10-14,5,0.9003988,0.158321,2702.9297,state,fb-survey
3,az,smoothed_cli,2020-10-09,,2020-10-14,5,0.5732727,0.0858394,5813.6711,state,fb-survey
4,ca,smoothed_cli,2020-10-09,,2020-10-14,5,0.4491492,0.0391106,22722.2472,state,fb-survey
5,co,smoothed_cli,2020-10-09,,2020-10-14,5,0.5548742,0.0891585,5627.8423,state,fb-survey
6,ct,smoothed_cli,2020-10-09,,2020-10-14,5,0.5004591,0.0938783,4356.0,state,fb-survey
7,dc,smoothed_cli,2020-10-09,,2020-10-14,5,0.5174875,0.3013722,467.0,state,fb-survey
8,de,smoothed_cli,2020-10-09,,2020-10-14,5,0.3869969,0.1459977,1292.0,state,fb-survey
9,fl,smoothed_cli,2020-10-09,,2020-10-14,5,0.608394,0.0514148,17661.9988,state,fb-survey
10,ga,smoothed_cli,2020-10-09,,2020-10-14,5,0.7554796,0.0932138,6885.9402,state,fb-survey
11,hi,smoothed_cli,2020-10-09,,2020-10-14,5,0.4160342,0.1930975,1078.0,state,fb-survey
12,ia,smoothed_cli,2020-10-09,,2020-10-14,5,0.9314948,0.1302614,3942.2998,state,fb-survey
13,id,smoothed_cli,2020-10-09,,2020-10-14,5,1.1609189,0.2003506,2146.3606,state,fb-survey
14,il,smoothed_cli,2020-10-09,,2020-10-14,5,0.7401403,0.0722701,11406.0462,state,fb-survey
15,in,smoothed_cli,2020-10-09,,2020-10-14,5,0.6902945,0.0888447,6560.002,state,fb-survey
16,ks,smoothed_cli,2020-10-09,,2020-10-14,5,1.0805366,0.1605585,3204.8886,state,fb-survey
17,ky,smoothed_cli,2020-10-09,,2020-10-14,5,0.8602248,0.1292372,4169.1992,state,fb-survey
18,la,smoothed_cli,2020-10-09,,2020-10-14,5,0.6923691,0.1066479,4049.9978,state,fb-survey
19,ma,smoothed_cli,2020-10-09,,2020-10-14,5,0.4426097,0.0785787,5489.015,state,fb-survey
20,md,smoothed_cli,2020-10-09,,2020-10-14,5,0.3500907,0.0796155,4236.9972,state,fb-survey
21,me,smoothed_cli,2020-10-09,,2020-10-14,5,0.6434599,0.1579112,2054.0,state,fb-survey
22,mi,smoothed_cli,2020-10-09,,2020-10-14,5,0.691682,0.0708336,10833.0015,state,fb-survey
23,mn,smoothed_cli,2020-10-09,,2020-10-14,5,0.8213681,0.1159512,4833.1275,state,fb-survey
24,mo,smoothed_cli,2020-10-09,,2020-10-14,5,1.0829957,0.1276731,5362.1061,state,fb-survey
25,ms,smoothed_cli,2020-10-09,,2020-10-14,5,1.084602,0.1826889,2500.6696,state,fb-survey
26,mt,smoothed_cli,2020-10-09,,2020-10-14,5,1.1535425,0.2303779,1669.2614,state,fb-survey
27,nc,smoothed_cli,2020-10-09,,2020-10-14,5,0.6757274,0.077062,9036.0099,state,fb-survey
28,nd,smoothed_cli,2020-10-09,,2020-10-14,5,1.3184217,0.3397052,928.0186,state,fb-survey
29,ne,smoothed_cli,2020-10-09,,2020-10-14,5,0.8107431,0.1734619,2093.7868,state,fb-survey
30,nh,smoothed_cli,2020-10-09,,2020-10-14,5,0.3794995,0.1276134,1901.0,state,fb-survey
31,nj,smoothed_cli,2020-10-09,,2020-10-14,5,0.3055276,0.058424,6803.9982,state,fb-survey
32,nm,smoothed_cli,2020-10-09,,2020-10-14,5,0.2918998,0.1133317,1930.4622,state,fb-survey
33,nv,smoothed_cli,2020-10-09,,2020-10-14,5,0.6558557,0.1517317,2167.5807,state,fb-survey
34,ny,smoothed_cli,2020-10-09,,2020-10-14,5,0.4515919,0.0518774,13697.9998,state,fb-survey
35,oh,smoothed_cli,2020-10-09,,2020-10-14,5,0.6561918,0.066603,11097.0079,state,fb-survey
36,ok,smoothed_cli,2020-10-09,,2020-10-14,5,1.213072,0.1470045,4103.2254,state,fb-survey
37,or,smoothed_cli,2020-10-09,,2020-10-14,5,0.5175842,0.0947195,4609.039,state,fb-survey
38,pa,smoothed_cli,2020-10-09,,2020-10-14,5,0.571106,0.0580598,12939.0056,state,fb-survey
39,ri,smoothed_cli,2020-10-09,,2020-10-14,5,0.6750621,0.2224206,1131.985,state,fb-survey
40,sc,smoothed_cli,2020-10-09,,2020-10-14,5,0.7305334,0.1006132,5388.0027,state,fb-survey
41,sd,smoothed_cli,2020-10-09,,2020-10-14,5,1.549097,0.3190886,1166.1962,state,fb-survey
42,tn,smoothed_cli,2020-10-09,,2020-10-14,5,1.015305,0.1118544,6066.7855,state,fb-survey
43,tx,smoothed_cli,2020-10-09,,2020-10-14,5,0.7736495,0.0544483,19362.9197,state,fb-survey
44,ut,smoothed_cli,2020-10-09,,2020-10-14,5,0.9128476,0.1462661,3312.0839,state,fb-survey
45,va,smoothed_cli,2020-10-09,,2020-10-14,5,0.5260615,0.0690447,8161.1637,state,fb-survey
46,vt,smoothed_cli,2020-10-09,,2020-10-14,5,0.1635767,0.1117005,917.0008,state,fb-survey
47,wa,smoothed_cli,2020-10-09,,2020-10-14,5,0.4937582,0.0710532,7522.959,state,fb-survey
48,wi,smoothed_cli,2020-10-09,,2020-10-14,5,0.9401305,0.1042253,6863.9977,state,fb-survey
49,wv,smoothed_cli,2020-10-09,,2020-10-14,5,1.2018441,0.1876351,2663.1563,state,fb-survey
50,wy,smoothed_cli,2020-10-09,,2020-10-14,5,1.2415289,0.3567382,751.946,state,fb-survey
0,ak,smoothed_cli,2020-10-10,,2020-10-15,5,0.5345023,0.2151941,884.0,state,fb-survey
1,al,smoothed_cli,2020-10-10,,2020-10-15,5,1.064451,0.1441262,3969.0845,state,fb-survey
2,ar,smoothed_cli,2020-10-10,,2020-10-15,5,0.9375609,0.1610627,2746.9287,state,fb-survey
3,az,smoothed_cli,2020-10-10,,2020-10-15,5,0.5784287,0.0881123,5756.0556,state,fb-survey
4,ca,smoothed_cli,2020-10-10,,2020-10-15,5,0.466361,0.0398698,22604.7587,state,fb-survey
5,co,smoothed_cli,2020-10-10,,2020-10-15,5,0.59509,0.0931772,5642.8125,state,fb-survey
6,ct,smoothed_cli,2020-10-10,,2020-10-15,5,0.4939703,0.0934195,4312.0,state,fb-survey
7,dc,smoothed_cli,2020-10-10,,2020-10-15,5,0.3699789,0.2628542,473.0,state,fb-survey
8,de,smoothed_cli,2020-10-10,,2020-10-15,5,0.5486703,0.1793408,1291.0,state,fb-survey
9,fl,smoothed_cli,2020-10-10,,2020-10-15,5,0.6225887,0.0525596,17637.9991,state,fb-survey
10,ga,smoothed_cli,2020-10-10,,2020-10-15,5,0.7838702,0.0941008,6938.9346,state,fb-survey
11,hi,smoothed_cli,2020-10-10,,2020-10-15,5,0.3581784,0.1851352,1066.0,state,fb-survey
12,ia,smoothed_cli,2020-10-10,,2020-10-15,5,0.9744211,0.133505,3941.2539,state,fb-survey
13,id,smoothed_cli,2020-10-10,,2020-10-15,5,1.3517774,0.2239341,2072.5717,state,fb-survey
14,il,smoothed_cli,2020-10-10,,2020-10-15,5,0.7295365,0.0714235,11179.0465,state,fb-survey
15,in,smoothed_cli,2020-10-10,,2020-10-15,5,0.7062492,0.0909448,6518.002,state,fb-survey
16,ks,smoothed_cli,2020-10-10,,2020-10-15,5,1.1429867,0.16701,3188.9725,state,fb-survey
17,ky,smoothed_cli,2020-10-10,,2020-10-15,5,0.7563775,0.120604,4201.8148,state,fb-survey
18,la,smoothed_cli,2020-10-10,,2020-10-15,5,0.6644372,0.1039111,3972.9977,state,fb-survey
19,ma,smoothed_cli,2020-10-10,,2020-10-15,5,0.3582707,0.0701506,5493.014,state,fb-survey
20,md,smoothed_cli,2020-10-10,,2020-10-15,5,0.3504397,0.0795817,4208.9973,state,fb-survey
21,me,smoothed_cli,2020-10-10,,2020-10-15,5,0.592225,0.1543209,2015.0,state,fb-survey
22,mi,smoothed_cli,2020-10-10,,2020-10-15,5,0.6686678,0.0696396,10748.0112,state,fb-survey
23,mn,smoothed_cli,2020-10-10,,2020-10-15,5,0.8417929,0.1176986,4813.8322,state,fb-survey
24,mo,smoothed_cli,2020-10-10,,2020-10-15,5,1.1205786,0.1298845,5311.106,state,fb-survey
25,ms,smoothed_cli,2020-10-10,,2020-10-15,5,1.1334691,0.1839237,2498.8448,state,fb-survey
26,mt,smoothed_cli,2020-10-10,,2020-10-15,5,1.1779298,0.2348219,1661.6091,state,fb-survey
27,nc,smoothed_cli,2020-10-10,,2020-10-15,5,0.7005259,0.0791255,8985.0092,state,fb-survey
28,nd,smoothed_cli,2020-10-10,,2020-10-15,5,1.2091048,0.3238194,922.6477,state,fb-survey
29,ne,smoothed_cli,2020-10-10,,2020-10-15,5,0.8787581,0.1823045,2149.91,state,fb-survey
30,nh,smoothed_cli,2020-10-10,,2020-10-15,5,0.4273822,0.1364312,1922.0,state,fb-survey
31,nj,smoothed_cli,2020-10-10,,2020-10-15,5,0.3344266,0.0615373,6838.9982,state,fb-survey
32,nm,smoothed_cli,2020-10-10,,2020-10-15,5,0.3211366,0.1149715,1936.2002,state,fb-survey
33,nv,smoothed_cli,2020-10-10,,2020-10-15,5,0.6728446,0.1598682,2189.6401,state,fb-survey
34,ny,smoothed_cli,2020-10-10,,2020-10-15,5,0.3949689,0.0484889,13534.0003,state,fb-survey
35,oh,smoothed_cli,2020-10-10,,2020-10-15,5,0.6768929,0.0688523,10994.0084,state,fb-survey
36,ok,smoothed_cli,2020-10-10,,2020-10-15,5,1.2395772,0.1511337,4089.1122,state,fb-survey
37,or,smoothed_cli,2020-10-10,,2020-10-15,5,0.5288876,0.0966116,4636.4681,state,fb-survey
38,pa,smoothed_cli,2020-10-10,,2020-10-15,5,0.6041022,0.0607751,12868.0067,state,fb-survey
39,ri,smoothed_cli,2020-10-10,,2020-10-15,5,0.7567086,0.2391631,1130.986,state,fb-survey
40,sc,smoothed_cli,2020-10-10,,2020-10-15,5,0.7261151,0.1003233,5407.0031,state,fb-survey
41,sd,smoothed_cli,2020-10-10,,2020-10-15,5,1.5858048,0.3366615,1112.4861,state,fb-survey
42,tn,smoothed_cli,2020-10-10,,2020-10-15,5,1.0013852,0.1113827,6063.1703,state,fb-survey
43,tx,smoothed_cli,2020-10-10,,2020-10-15,5,0.8057194,0.0561239,19267.9185,state,fb-survey
44,ut,smoothed_cli,2020-10-10,,2020-10-15,5,0.9488588,0.1484885,3301.9916,state,fb-survey
45,va,smoothed_cli,2020-10-10,,2020-10-15,5,0.5148259,0.0680516,8320.0789,state,fb-survey
46,vt,smoothed_cli,2020-10-10,,2020-10-15,5,0.1118568,0.1001431,894.0006,state,fb-survey
47,wa,smoothed_cli,2020-10-10,,2020-10-15,5,0.4928277,0.0705418,7552.9579,state,fb-survey
48,wi,smoothed_cli,2020-10-10,,2020-10-15,5,1.0272163,0.1100694,6909.9882,state,fb-survey
49,wv,smoothed_cli,2020-10-10,,2020-10-15,5,1.0480228,0.1753614,2642.2057,state,fb-survey
50,wy,smoothed_cli,2020-10-10,,2020-10-15,5,1.0244257,0.3215516,748.715,state,fb-survey
0,ak,smoothed_cli,2020-10-11,,2020-10-16,5,0.713628,0.245706,905.0,state,fb-survey
1,al,smoothed_cli,2020-10-11,,2020-10-16,5,1.0396033,0.14154,3958.0789,state,fb-survey
2,ar,smoothed_cli,2020-10-11,,2020-10-16,5,0.9604116,0.1609769,2771.8488,state,fb-survey
3,az,smoothed_cli,2020-10-11,,2020-10-16,5,0.6026745,0.0913364,5695.1558,state,fb-survey
4,ca,smoothed_cli,2020-10-11,,2020-10-16,5,0.467633,0.0398774,22484.3462,state,fb-survey
5,co,smoothed_cli,2020-10-11,,2020-10-16,5,0.5983411,0.0939735,5556.8422,state,fb-survey
6,ct,smoothed_cli,2020-10-11,,2020-10-16,5,0.4873884,0.093119,4295.0,state,fb-survey
7,dc,smoothed_cli,2020-10-11,,2020-10-16,5,0.6799163,0.3483147,478.0,state,fb-survey
8,de,smoothed_cli,2020-10-11,,2020-10-16,5,0.5110063,0.1791542,1272.0,state,fb-survey
9,fl,smoothed_cli,2020-10-11,,2020-10-16,5,0.6355795,0.0537929,17635.9998,state,fb-survey
10,ga,smoothed_cli,2020-10-11,,2020-10-16,5,0.8683046,0.0993246,6889.9397,state,fb-survey
11,hi,smoothed_cli,2020-10-11,,2020-10-16,5,0.3612282,0.1867066,1057.0,state,fb-survey
12,ia,smoothed_cli,2020-10-11,,2020-10-16,5,0.9220961,0.1284741,3923.2213,state,fb-survey
13,id,smoothed_cli,2020-10-11,,2020-10-16,5,1.3139944,0.21724,2112.6251,state,fb-survey
14,il,smoothed_cli,2020-10-11,,2020-10-16,5,0.7600156,0.0740094,10920.0456,state,fb-survey
15,in,smoothed_cli,2020-10-11,,2020-10-16,5,0.6745842,0.0887335,6382.0047,state,fb-survey
16,ks,smoothed_cli,2020-10-11,,2020-10-16,5,1.241344,0.1758355,3151.0593,state,fb-survey
17,ky,smoothed_cli,2020-10-11,,2020-10-16,5,0.7365454,0.1154529,4260.8106,state,fb-survey
18,la,smoothed_cli,2020-10-11,,2020-10-16,5,0.7234367,0.1083601,3933.9974,state,fb-survey
19,ma,smoothed_cli,2020-10-11,,2020-10-16,5,0.3747459,0.0726954,5485.0125,state,fb-survey
20,md,smoothed_cli,2020-10-11,,2020-10-16,5,0.2758929,0.0701715,4125.9974,state,fb-survey
21,me,smoothed_cli,2020-10-11,,2020-10-16,5,0.5279451,0.1446663,1992.0,state,fb-survey
22,mi,smoothed_cli,2020-10-11,,2020-10-16,5,0.6311505,0.068307,10592.0212,state,fb-survey
23,mn,smoothed_cli,2020-10-11,,2020-10-16,5,0.8254685,0.1174279,4758.8244,state,fb-survey
24,mo,smoothed_cli,2020-10-11,,2020-10-16,5,1.214475,0.1363639,5244.186,state,fb-survey
25,ms,smoothed_cli,2020-10-11,,2020-10-16,5,1.1875605,0.1873793,2504.5218,state,fb-survey
26,mt,smoothed_cli,2020-10-11,,2020-10-16,5,1.1242993,0.2263694,1669.6112,state,fb-survey
27,nc,smoothed_cli,2020-10-11,,2020-10-16,5,0.7242958,0.0805023,8842.0094,state,fb-survey
28,nd,smoothed_cli,2020-10-11,,2020-10-16,5,1.3122372,0.3329813,921.6508,state,fb-survey
29,ne,smoothed_cli,2020-10-11,,2020-10-16,5,0.894993,0.1801927,2181.7886,state,fb-survey
30,nh,smoothed_cli,2020-10-11,,2020-10-16,5,0.4268892,0.1308114,1906.0,state,fb-survey
31,nj,smoothed_cli,2020-10-11,,2020-10-16,5,0.3279758,0.0614591,6754.998,state,fb-survey
32,nm,smoothed_cli,2020-10-11,,2020-10-16,5,0.3806056,0.1224093,1940.1729,state,fb-survey
33,nv,smoothed_cli,2020-10-11,,2020-10-16,5,0.6683848,0.1574138,2225.6236,state,fb-survey
34,ny,smoothed_cli,2020-10-11,,2020-10-16,5,0.3694996,0.0469021,13452.0014,state,fb-survey
35,oh,smoothed_cli,2020-10-11,,2020-10-16,5,0.740954,0.072984,10883.0058,state,fb-survey
36,ok,smoothed_cli,2020-10-11,,2020-10-16,5,1.3199521,0.1577213,4035.0547,state,fb-survey
37,or,smoothed_cli,2020-10-11,,2020-10-16,5,0.5062108,0.0933923,4634.8984,state,fb-survey
38,pa,smoothed_cli,2020-10-11,,2020-10-16,5,0.5773385,0.05906,12802.0079,state,fb-survey
39,ri,smoothed_cli,2020-10-11,,2020-10-16,5,0.7898698,0.2428584,1130.9875,state,fb-survey
40,sc,smoothed_cli,2020-10-11,,2020-10-16,5,0.6840215,0.0973997,5376.0032,state,fb-survey
41,sd,smoothed_cli,2020-10-11,,2020-10-16,5,1.5506255,0.3327369,1094.6065,state,fb-survey
42,tn,smoothed_cli,2020-10-11,,2020-10-16,5,0.9696809,0.1080478,6106.1855,state,fb-survey
43,tx,smoothed_cli,2020-10-11,,2020-10-16,5,0.8510341,0.0577477,19077.915,state,fb-survey
44,ut,smoothed_cli,2020-10-11,,2020-10-16,5,0.9561426,0.150397,3248.8406,state,fb-survey
45,va,smoothed_cli,2020-10-11,,2020-10-16,5,0.5429385,0.069573,8412.6603,state,fb-survey
46,vt,smoothed_cli,2020-10-11,,2020-10-16,5,0.1369863,0.1046638,876.0003,state,fb-survey
47,wa,smoothed_cli,2020-10-11,,2020-10-16,5,0.5256332,0.0745826,7491.9566,state,fb-survey
48,wi,smoothed_cli,2020-10-11,,2020-10-16,5,0.9374628,0.1060594,6837.9783,state,fb-survey
49,wv,smoothed_cli,2020-10-11,,2020-10-16,5,1.1728041,0.1896857,2583.3045,state,fb-survey
50,wy,smoothed_cli,2020-10-11,,2020-10-16,5,1.1464226,0.3501453,741.72,state,fb-survey
0,ak,smoothed_cli,2020-10-12,,2020-10-17,5,0.7640471,0.2667666,878.0,state,fb-survey
1,al,smoothed_cli,2020-10-12,,2020-10-17,5,1.0902134,0.1456351,4014.0965,state,fb-survey
2,ar,smoothed_cli,2020-10-12,,2020-10-17,5,0.9174828,0.1609788,2743.3382,state,fb-survey
3,az,smoothed_cli,2020-10-12,,2020-10-17,5,0.5684971,0.091191,5591.9163,state,fb-survey
4,ca,smoothed_cli,2020-10-12,,2020-10-17,5,0.4699841,0.0401007,22116.3848,state,fb-survey
5,co,smoothed_cli,2020-10-12,,2020-10-17,5,0.6363723,0.0963782,5512.8419,state,fb-survey
6,ct,smoothed_cli,2020-10-12,,2020-10-17,5,0.5162901,0.0966157,4186.0,state,fb-survey
7,dc,smoothed_cli,2020-10-12,,2020-10-17,5,0.6784969,0.3475928,479.0,state,fb-survey
8,de,smoothed_cli,2020-10-12,,2020-10-17,5,0.4439064,0.1767675,1239.0,state,fb-survey
9,fl,smoothed_cli,2020-10-12,,2020-10-17,5,0.6319615,0.0532204,17693.9998,state,fb-survey
10,ga,smoothed_cli,2020-10-12,,2020-10-17,5,0.8979396,0.1005061,6881.9376,state,fb-survey
11,hi,smoothed_cli,2020-10-12,,2020-10-17,5,0.4419192,0.2044356,1056.0,state,fb-survey
12,ia,smoothed_cli,2020-10-12,,2020-10-17,5,0.8908305,0.1258871,3884.5312,state,fb-survey
13,id,smoothed_cli,2020-10-12,,2020-10-17,5,1.4796255,0.2283139,2100.6155,state,fb-survey
14,il,smoothed_cli,2020-10-12,,2020-10-17,5,0.7458177,0.0731241,10715.0449,state,fb-survey
15,in,smoothed_cli,2020-10-12,,2020-10-17,5,0.6679569,0.0879216,6353.0044,state,fb-survey
16,ks,smoothed_cli,2020-10-12,,2020-10-17,5,1.164919,0.1694078,3085.0022,state,fb-survey
17,ky,smoothed_cli,2020-10-12,,2020-10-17,5,0.7784755,0.1189256,4245.4308,state,fb-survey
18,la,smoothed_cli,2020-10-12,,2020-10-17,5,0.7274554,0.1104286,3814.9975,state,fb-survey
19,ma,smoothed_cli,2020-10-12,,2020-10-17,5,0.3544375,0.0704387,5470.015,state,fb-survey
20,md,smoothed_cli,2020-10-12,,2020-10-17,5,0.2374498,0.0655843,4056.9973,state,fb-survey
21,me,smoothed_cli,2020-10-12,,2020-10-17,5,0.3921544,0.125886,1959.2234,state,fb-survey
22,mi,smoothed_cli,2020-10-12,,2020-10-17,5,0.677907,0.0707472,10366.0293,state,fb-survey
23,mn,smoothed_cli,2020-10-12,,2020-10-17,5,0.7871951,0.1135746,4647.8754,state,fb-survey
24,mo,smoothed_cli,2020-10-12,,2020-10-17,5,1.1101007,0.1298622,5230.698,state,fb-survey
25,ms,smoothed_cli,2020-10-12,,2020-10-17,5,1.1680412,0.1865572,2472.0638,state,fb-survey
26,mt,smoothed_cli,2020-10-12,,2020-10-17,5,1.2186859,0.2332415,1649.6371,state,fb-survey
27,nc,smoothed_cli,2020-10-12,,2020-10-17,5,0.7449901,0.0824989,8714.0076,state,fb-survey
28,nd,smoothed_cli,2020-10-12,,2020-10-17,5,1.517189,0.3558183,923.4453,state,fb-survey
29,ne,smoothed_cli,2020-10-12,,2020-10-17,5,0.8015618,0.1682083,2155.857,state,fb-survey
30,nh,smoothed_cli,2020-10-12,,2020-10-17,5,0.4212572,0.1300997,1890.7766,state,fb-survey
31,nj,smoothed_cli,2020-10-12,,2020-10-17,5,0.3160705,0.0603112,6680.9978,state,fb-survey
32,nm,smoothed_cli,2020-10-12,,2020-10-17,5,0.2867062,0.0997519,1965.3562,state,fb-survey
33,nv,smoothed_cli,2020-10-12,,2020-10-17,5,0.6561027,0.1535084,2254.5852,state,fb-survey
34,ny,smoothed_cli,2020-10-12,,2020-10-17,5,0.3793973,0.0475921,13391.0014,state,fb-survey
35,oh,smoothed_cli,2020-10-12,,2020-10-17,5,0.7610555,0.0735465,10817.0049,state,fb-survey
36,ok,smoothed_cli,2020-10-12,,2020-10-17,5,1.2614143,0.1544342,4054.6259,state,fb-survey
37,or,smoothed_cli,2020-10-12,,2020-10-17,5,0.5429292,0.0970227,4615.9009,state,fb-survey
38,pa,smoothed_cli,2020-10-12,,2020-10-17,5,0.5559656,0.0575671,12813.0084,state,fb-survey
39,ri,smoothed_cli,2020-10-12,,2020-10-17,5,0.6893673,0.2273894,1128.985,state,fb-survey
40,sc,smoothed_cli,2020-10-12,,2020-10-17,5,0.6995187,0.1014948,5294.0028,state,fb-survey
41,sd,smoothed_cli,2020-10-12,,2020-10-17,5,1.6617085,0.3612018,1084.3677,state,fb-survey
42,tn,smoothed_cli,2020-10-12,,2020-10-17,5,0.9837863,0.1102923,6060.5647,state,fb-survey
43,tx,smoothed_cli,2020-10-12,,2020-10-17,5,0.8385781,0.0573546,18969.4566,state,fb-survey
44,ut,smoothed_cli,2020-10-12,,2020-10-17,5,0.9082808,0.1432571,3221.8359,state,fb-survey
45,va,smoothed_cli,2020-10-12,,2020-10-17,5,0.5730593,0.0730844,8303.1364,state,fb-survey
46,vt,smoothed_cli,2020-10-12,,2020-10-17,5,0.1003086,0.0989485,864.0005,state,fb-survey
47,wa,smoothed_cli,2020-10-12,,2020-10-17,5,0.5048208,0.0735226,7382.9542,state,fb-survey
48,wi,smoothed_cli,2020-10-12,,2020-10-17,5,1.0064558,0.1090302,6753.9699,state,fb-survey
49,wv,smoothed_cli,2020-10-12,,2020-10-17,5,1.1455837,0.1882258,2528.3044,state,fb-survey
50,wy,smoothed_cli,2020-10-12,,2020-10-17,5,0.961941,0.3230626,728.7226,state,fb-survey
