,geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,geo_type,data_source
19,ma,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,11.8956324,0.4595363,4963.011,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,13.147203,0.5397174,3919.9838,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,13.5399218,0.8087036,1790.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,17.0345715,0.3827519,9647.029,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,21.678953,0.6024343,4678.4008,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,30.6518213,0.643958,5125.973,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,24.7491672,0.9307097,2150.0247,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,26.6455273,1.1750731,1415.5368,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,18.0185106,0.4270723,8099.0091,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,37.7436713,1.6852065,827.4112,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,30.4858648,1.0767788,1827.7577,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,12.7247191,0.7900994,1779.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,10.7507956,0.4010337,5965.9984,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,15.2393141,0.8706306,1704.0879,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,17.8762525,0.8734005,1924.502,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,12.0027266,0.2910674,12467.0004,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,18.7238,0.3896933,10021.0094,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,30.3275255,0.7493171,3763.2837,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,13.6539361,0.533124,4148.049,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,14.4435725,0.3272782,11537.0056,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,12.8699128,1.0521303,1012.989,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,21.1794688,0.5852405,4874.0014,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,42.3486278,1.5539452,1011.0616,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,25.122574,0.5899068,5405.6534,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,20.4804075,0.3094883,17002.9517,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,30.9221121,0.8481323,2969.4837,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,17.5082241,0.442851,7364.4032,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,11.7684441,1.150102,785.0011,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,14.3164511,0.4269655,6728.9479,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,30.5726493,0.5909525,6077.9704,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,22.5289391,0.9000606,2154.4517,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-09-29,,2020-10-05,6,27.7200621,1.765676,642.6728,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,22.2752044,1.5368754,733.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,25.0436423,0.7379497,3447.0887,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,29.1394825,0.9178615,2450.9351,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,16.7947287,0.5115205,5340.6945,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,13.2572929,0.2395658,20037.2478,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,17.9163997,0.550263,4856.9827,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,12.8236915,0.5550247,3629.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,10.059761,1.3438537,501.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,12.6289349,1.0183414,1064.0146,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,18.4475287,0.3037856,16302.0,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,22.8346354,0.5341418,6175.9447,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,11.7617618,1.0197632,998.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,30.4156072,0.7749119,3524.5502,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,28.5385486,1.0318605,1915.41,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,19.2867039,0.3924555,10107.0014,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,23.5505452,0.5616241,5707.9982,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,29.1261314,0.869594,2729.8316,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,23.5704794,0.6955655,3723.5178,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,22.523811,0.7171358,3393.1836,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,11.7857639,0.4614756,4882.014,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,12.879427,0.5395773,3853.9836,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,13.5440835,0.824384,1723.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,17.2696929,0.3871317,9533.0468,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,21.6089153,0.6052281,4624.464,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,30.6993854,0.6486842,5055.9185,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,24.7725376,0.9323205,2143.9587,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,28.5231421,1.2009845,1413.4746,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,18.2313173,0.4319995,7988.0091,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,37.5281077,1.6972998,813.8122,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,31.423662,1.0888058,1817.7336,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,12.2941511,0.7827214,1760.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,10.7027681,0.4028186,5889.9984,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,15.4952267,0.8838673,1676.1197,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,18.2294894,0.8748813,1947.4797,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,12.0387608,0.293059,12330.0,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,18.4670148,0.388808,9960.0095,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,30.7648337,0.7518286,3768.2835,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,14.135889,0.5409359,4148.0429,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,14.1286056,0.3273788,11320.0061,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,12.95223,1.0503369,1021.986,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,21.5962704,0.5906195,4854.0008,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,43.4088355,1.5731993,992.5657,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,25.365503,0.5901003,5436.6501,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,20.6693275,0.3109911,16953.973,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,30.3625147,0.8439547,2968.5373,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,17.820674,0.4505578,7214.1592,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,11.7760595,1.1570765,776.001,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,14.3513088,0.4301555,6642.9543,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,30.775186,0.5914585,6089.9536,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,22.6450093,0.9040211,2143.4023,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-09-30,,2020-10-05,5,27.7800048,1.7738287,637.6266,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,24.6185853,1.6054524,720.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,25.3939814,0.7367741,3490.0847,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,29.2446711,0.9270044,2407.9216,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,16.5858781,0.5083493,5353.6945,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,13.6897399,0.2423335,20120.1215,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,17.1728275,0.5398242,4881.0126,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,12.5826902,0.5506957,3627.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,11.1,1.4062486,499.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,13.7815605,1.0577524,1062.0146,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,18.2715859,0.3021686,16355.0001,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,22.3813545,0.5303643,6175.9501,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,12.3747495,1.0428822,997.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,30.1254119,0.769112,3558.55,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,29.0415775,1.0416067,1899.4009,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,19.2021514,0.3897417,10214.0012,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,23.5672653,0.5559962,5826.9982,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,29.1642643,0.8661211,2753.8876,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,24.3702471,0.6981117,3781.8369,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,22.8305538,0.7161532,3435.1834,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,11.5123228,0.457877,4859.014,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,13.3857757,0.54664,3879.9839,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,13.2361349,0.8105491,1748.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,17.4819356,0.3875222,9606.0626,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,21.8708179,0.6066852,4642.4962,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,30.707863,0.6517698,5008.9315,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,24.724696,0.9361181,2123.8419,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,28.7521162,1.1983675,1426.4671,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,18.6748578,0.4384572,7900.0101,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,37.4414354,1.7028304,807.7863,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,30.8633153,1.1020842,1756.7969,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,11.9237336,0.7733451,1756.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,10.8997143,0.4053031,5911.9981,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,15.5555471,0.8818633,1689.0942,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,18.7257453,0.8788124,1970.6059,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,12.2026907,0.2939155,12402.0006,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,18.1403468,0.3858538,9974.0105,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,30.7373598,0.7503544,3781.2266,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,14.1134745,0.5378612,4190.0438,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,13.780396,0.3247642,11265.0057,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,13.1369969,1.0682392,999.986,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,21.6796672,0.5908965,4863.0004,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,43.1014046,1.5719268,992.495,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,25.3190773,0.5837264,5549.3085,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,20.835924,0.3102169,17139.9672,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,30.6437129,0.845854,2970.5469,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,17.3800156,0.4461404,7214.2674,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,11.6666676,1.1729907,749.0008,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,13.97604,0.4247524,6663.953,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,30.8666186,0.5856802,6220.9368,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,23.0214203,0.9111983,2134.4017,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-01,,2020-10-06,5,26.0118418,1.7305503,642.6357,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,24.1935484,1.604955,712.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,25.5771506,0.7411763,3465.0968,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,29.4894932,0.9227238,2442.18,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,16.9682611,0.5128479,5356.7859,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,13.6542957,0.2407093,20348.1214,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,17.3795443,0.5364416,4989.777,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,12.4864425,0.5444029,3687.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,9.7058824,1.3121647,509.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,14.4104877,1.0661832,1085.0146,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,18.3178561,0.3013892,16471.9998,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,22.8615127,0.5320421,6229.9442,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,13.4984833,1.087116,988.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,30.4641626,0.7712122,3561.6415,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,29.1350644,1.0426402,1899.234,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,19.9329231,0.3939029,10286.001,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,23.4676798,0.5492287,5953.9973,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,29.4905928,0.8716576,2736.7727,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,24.9125015,0.7020027,3795.8355,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,23.1717779,0.7104564,3526.9986,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,11.8144503,0.4609243,4904.0145,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,13.5652493,0.5486625,3894.9837,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,12.3997709,0.7889723,1745.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,17.8398795,0.3878433,9744.072,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,21.9736729,0.6076453,4643.4789,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,30.6066442,0.6498843,5028.7667,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,24.7715474,0.9376054,2119.8009,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,28.7210912,1.1929823,1438.4474,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,18.6480062,0.4364225,7965.0098,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,37.1256863,1.6843922,822.7375,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,30.7643711,1.0824878,1817.7396,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,10.9727852,0.7523145,1726.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,10.9495809,0.4048506,5948.9985,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,15.7773809,0.889937,1677.8192,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,19.1974848,0.8849233,1980.8789,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,12.3963931,0.2956262,12426.001,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,18.6045312,0.3881159,10053.0104,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,31.9339004,0.758876,3774.3412,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,14.4959006,0.5399122,4251.9279,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,14.4255199,0.3291833,11392.0057,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,13.6319393,1.0888899,992.9855,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,21.2370295,0.5829577,4922.0016,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,44.1952552,1.563711,1008.6344,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,25.5277476,0.5763416,5723.308,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,20.9712716,0.30874,17386.969,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,31.6138308,0.8489578,2999.6683,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,16.9528645,0.4439341,7143.8238,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,10.5964486,1.09716,787.0008,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,14.3363414,0.4301951,6635.9632,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,31.3929911,0.5865647,6259.9281,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,23.8505239,0.9054529,2215.3031,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-10-02,,2020-10-07,5,27.4798855,1.7483743,651.9354,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,24.5912807,1.5905575,733.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,26.0652511,0.7448993,3473.0847,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,30.1746566,0.9324743,2423.1575,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,17.0155576,0.5152858,5317.9782,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,13.8741043,0.2429214,20249.1663,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,17.9241317,0.5430374,4988.777,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,12.5739645,0.5438263,3717.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,9.6273292,1.3435318,482.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,14.8925222,1.0883651,1070.0073,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,18.3392177,0.3019014,16430.9992,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,23.2317393,0.5348722,6233.9503,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,13.8888889,1.0996772,989.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,30.5597112,0.7752784,3530.5746,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,29.6556151,1.0315904,1960.2967,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,20.4431346,0.396274,10357.0006,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,23.605122,0.5472692,6020.9981,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,29.9519154,0.8722485,2757.6583,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,25.3859021,0.708489,3773.5257,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,23.1450335,0.7071687,3556.9983,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,12.2583667,0.4678439,4914.0145,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,13.7202443,0.5507979,3901.991,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,12.4570447,0.7905337,1745.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,18.0281732,0.3884823,9792.0538,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,22.2985168,0.6138224,4598.5382,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,30.7840556,0.6511256,5025.7675,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,25.4572099,0.9432853,2132.7028,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,31.3040942,1.2274803,1427.2595,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,18.6768247,0.4373141,7942.0108,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,36.2198026,1.6484609,850.109,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,31.0930516,1.0904766,1801.7465,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,10.9899823,0.7594602,1696.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,10.986664,0.4089724,5846.9981,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,15.6778917,0.8864058,1682.5344,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,18.8037413,0.8781643,1979.834,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-10-03,,2020-10-08,5,12.4478486,0.2957122,12463.0004,state,fb-survey
